url,description,is_image_related
https://chatgpt.com/g/g-4ZAEsOC3X-rpg-character-art-generator,Creating art from the descriptions of your RPG characters. Create fantasy art for my Changeling Rouge. Create sci-fi art for my Orc Janitor.,True
https://chatgpt.com/g/g-4ZnioU8e8-cross-pollinator,Creative thinking assistant using cross-pollination from various fields for innovation. How would this topic be seen in the context of biology?,False
https://chatgpt.com/g/g-4bGmF52lx-deepai-image-generator,"DeepAI Image Generator is an advanced AI tool that creates stunning images from text descriptions. Simply provide a detailed text prompt, and the generator ...",True
https://chatgpt.com/g/g-4cxkkIZMB-resell-bubble,Your go-to reselling market guide. What releases are happening this week? How do I subscribe to the newsletter? Attach. Create image.,True
https://chatgpt.com/g/g-4dJr6D517-ux-gpt,"AI for UX designers, enriched with 100+ Case studies - generate UX problems, analyze your data, and more. Help me with a UX Design problem.",True
https://chatgpt.com/g/g-4eQMR7Npu-image-comparison,"Compare and analyze two uploaded images, focusing on objective details. Compare two image files. Highlight the unique aspects of an image.",True
https://chatgpt.com/g/g-4fIUbv9Zi-haiku-gpt,HaikuGPT is a unique and artistic conversational agent that answers every question or statement with a response formatted as a haiku.,True
https://chatgpt.com/g/g-4mDZhYsWB-suno-ai-prompt-generator,ChatGPT - Suno AI Prompt Generator. Crafts song parameters for suno.ai with philosophical lyrics and style descriptions. Create a song about the mystery of ...,False
https://chatgpt.com/g/g-4pS8raoOA-climate-giga-generator-2-0,... Climate Giga Generator 2.0 (Free to access) https://chatgpt.com/g/g-4pS8raoOA-climate-giga-generator-2-0. ウェブサイト: https://www.iij.global. Impact ...,False
https://chatgpt.com/g/g-4uf8AKZM5-naval-gpt,"The wisdom of Naval Ravikant, now at your fingertips. What is your view on happiness? How do you approach investing? Attach. Create image.",True
https://chatgpt.com/g/g-4w0gKlmCZ-website-creator,A website creator GPT. Use it to create great websites using AI. Sign up to chat.,False
https://chatgpt.com/g/g-4wsiNNx40-choose-your-own-adventure-customizable-stories,"Creates personalized, interactive children's stories based on age, theme/topic, story length, and story focus. You can be as detailed or as generic as you ...",False
https://chatgpt.com/g/g-57P26TBuK-fart-art,"Create personalized ""ART"" with your ""FART"" - upload fart to start. Send a fart, get playful art. Funny sound into realistic art. Attach. Create image.",True
https://chatgpt.com/g/g-591l0Lz7v-devil-s-advocate,Challenges viewpoints with counterarguments and evidence. Why might this viewpoint be wrong? Can you argue the opposite of this? Attach. Create image.,True
https://chatgpt.com/g/g-5956vTbO2-mcq-creator,Generates MCQs from PowerPoint slides. Generate MCQs from this PowerPoint. Create questions based on these slides. Attach. Create image.,True
https://chatgpt.com/g/g-5C9bgF06Y-rhyme-generator,Rhyme Generator,False
https://chatgpt.com/g/g-5D0hwLbhc-the-genre-specific-tropes-and-conventions-gpt,A literary guide for genre-specific writing advice. Suggest tropes for a fantasy story about a lost kingdom. How should I subvert mystery genre clichés?,False
https://chatgpt.com/g/g-5DORSTyA0-jersey-designer,Designs jerseys and logos for ultimate. How can I design a jersey? Create a logo for my team. Attach. Create image. New version of GPT available - Continue ...,True
https://chatgpt.com/g/g-5MBbR5s8a-prompt-hero,"Expert in crafting AI prompts for text, images, video, and sound. How do I make a prompt for a landscape photo? Create a prompt for a narrative text.",True
https://chatgpt.com/g/g-5MnbPskQ2-midjourney-prompt-buddy-2,Sign up for free. GPT Icon. Midjourney Prompt Buddy. By Kevin Belette. This GPT helps creating Midjourney prompts! Sign up to chat.,True
https://chatgpt.com/g/g-5N2PxumVn-hsp-gpt,"Mentor on the Trait of High Sensitivity. Tell me about the HSP trait. Help me determine if I'm HSP! Attach. Create image. By messaging ChatGPT, an AI ...",True
https://chatgpt.com/g/g-5Ogp8hgNL-ultimate-god-tier-expert-ai-prompts-creator,One of the Main Tools I use is my customized GPT Prompt Creator: https://chatgpt.com/g/g-5Ogp8hgNL-ultimate-god-tier-expert-ai-prompts-creator.,False
https://chatgpt.com/g/g-5SBkUY6IG-slogan-generator,"Brand your business effectively with Slogan Generator, your marketing tool for creating catchy and memorable slogans.",False
https://chatgpt.com/g/g-5Sf8R1RYG-creative-ideas-brainstorm-generator-ai,"OneUp is an AI tool designed to spark creativity and solve problems across all areas of life. It provides innovative, out-of-the-box solutions tailored to ...",True
https://chatgpt.com/g/g-5U3cU5ocI-prompt-guru,,False
https://chatgpt.com/g/g-5UxUcjuTk-gpt-prompt-engineering-10x-smarter-responses,GPT Prompt Engineering: 10x Smarter Responses! is an AI-driven tool expertly designed to elevate the quality and effectiveness of responses across various ...,True
https://chatgpt.com/g/g-5X9EeYz92-poet-gpt,"The poet's faithful assistant. How can I be more ""Creative""? Write a poem to the ""Moon"".",False
https://chatgpt.com/g/g-5XtVuRE8Y-prompt-engineer,"Generate superior ChatGPT prompts or improve your existing prompts. Become a pro prompt engineer, by learning and applying best prompt practices.",False
https://chatgpt.com/g/g-5Xv6ldGZ0-gift-generator,Helps choose perfect gifts with tailored suggestions. Can I tell the interests of the person I am buying for? Can I tell you about his/ her favorite ...,False
https://chatgpt.com/g/g-5YVS3Mptn-runwayml-gen-3-image-to-video-prompter,Generates creative prompts for turning brand photos into marketing videos using RunwayML. Create a prompt for Runway Gen-3 Image to Video based on this photo.,True
https://chatgpt.com/g/g-5YVnykdkA-plant-identifier,Your go-to Assistant for plant identification and botanical insights! Share a plant photo for ID. Need info on this plant? Attach. Create image.,True
https://chatgpt.com/g/g-5aR2jvZ1G-kling-magic-prompt-generator,"ChatGPT is your AI chatbot for everyday use. Chat with the most advanced AI to explore ideas, solve problems, and learn faster.",False
https://chatgpt.com/g/g-5aTqZwVMX,"Universal Lyricist (ULR). By Larry Liu. Masterfully crafting lyrics that transcend genres, eras, and emotions, I guide you through the art of wordsmithing ...",True
https://chatgpt.com/g/g-5acon8Kgh-prompt-hero,"Write prompt like a professional! I refine user prompts for optimal ChatGPT responses. Type ""Start"" to begin. Start. Write the prompt. Attach. Create image.",True
https://chatgpt.com/g/g-5avWUsbbB-uk,What's the latest breaking news in the UK in the last hour? Update me on recent significant events in UK politics. Attach. Create image.,True
https://chatgpt.com/g/g-5cKEvmdCk-the-token-goliath,"Guides on ERC-20 token creation. What's an ERC-20 token? How do I launch my token? Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-5cicyjJOF-logo-architect,Sign up for free. GPT Icon. Logo Architect. By community builder. Expert in minimal geometric logos. Sign up to chat.,True
https://chatgpt.com/g/g-5dpLSLDQ2-prompt-crafter,"Expert in crafting easy-to-understand prompts, clear and user-friendly. What's your prompt about? Give me the basics of your prompt. Attach. Create image.",True
https://chatgpt.com/g/g-5hqyOR4Ng-unlimited-contextpersona-generator,Unlimited Context🎭Persona Generator,False
https://chatgpt.com/g/g-5jFsfhcuB-fantasy-map-creator,Crafts detailed and personalized fantasy maps for writers and RPG enthusiasts. Design a map for my story in a mountainous region.,True
https://chatgpt.com/g/g-5kI7FY1GK-social-spark,Neurospicy and don't know what to say? How can I start a conversation at a party? What should I talk about on a first date? Attach. Create image.,True
https://chatgpt.com/g/g-5kzAZDzCA-yo,A human centered spiritual guide to reality. Tell me about Yoism. How does Yoism compare to Buddhism? Attach. Create image.,True
https://chatgpt.com/g/g-5oAqcka8l-sdxl-artist,SDXL Artist5.1. Log in. Sign up for free. SDXL Artist. By Ignacio Alonso. Creative assistant for image generation using Stable Diffusion XL API.,True
https://chatgpt.com/g/g-5oR40vKVS-gptoracle-ai-use-cases-generator,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",False
https://chatgpt.com/g/g-5qe6uLk3j-rate-my-image,"Upload images and get a quality score for each. Compare the different image generation outputs and dive into the assessed criteria. Rate this image, please.",True
https://chatgpt.com/g/g-5rBXWMTTN-chat-with-many-urls,Enter multiple URLs and chat with their text! Can you analyze this article for me? Summarize the key points from these web pages. Attach. Create image.,True
https://chatgpt.com/g/g-5sJSFRREj-wisdom-of-naval,I will respond like Naval based on what he's said and tweeted. How to live a happier life? How can I become rich? Attach. Create image.,True
https://chatgpt.com/g/g-5sdN1S0gM-hui-meng-shi,I craft engaging picture book stories. 讲一个迷路的小猫咪的故事. 讲一个英雄大战怪兽的故事.,True
https://chatgpt.com/g/g-5tz3IBxlx-image-matcher,Your guide to finding and matching images with ease. Identify the object in this image. Describe the scene in this photo. Attach. Create image.,True
https://chatgpt.com/g/g-5ujaCF5Q5-landing-page-analyzer,Optimizes Landing Pages for Google Ads Quality Score and Other Recommendations for Conversion and SEO. Just Prompt a Keyword and a URL landing page.,False
https://chatgpt.com/g/g-5ux5xBFJq-muse-writer,A captivating assistant for creative writing and storytelling. Concoct a story with a magical twist. Sketch a character with an enigmatic allure.,True
https://chatgpt.com/g/g-5wVuKfpEt-stocks-crypto-options-forex-market-summary,"Powered By Finzify: Market news and data on stocks, crypto, options, and forex. Educational only. Get Started. Market Snapshot. Attach. Create image.",True
https://chatgpt.com/g/g-61QiDaCAD-generator,Informative guide on generators and backup power for home use. What is the best generator for home use? How do I maintain a home generator?,False
https://chatgpt.com/g/g-62Qlr8fNN-web-researcher-webworker-v2,Web Researcher - WebWorker v35.1. Log in. Sign up for free. Web Researcher - WebWorker v3. By Samuel Walker. websearcher. Attach. Create image.,True
https://chatgpt.com/g/g-63pzJXOP7-reflective-listener,Reflective listener making users feel heard and understood. I'm feeling overwhelmed lately. I had a disagreement with a friend. Attach. Create image.,True
https://chatgpt.com/g/g-6730fa3794f481908cdd8d4b948236bc-trump-gpt,Get tremendous responses in Donald Trump's style. What do you think of Kamala? Describe Nancy Pelosi. Attach. Create image.,True
https://chatgpt.com/g/g-6731187b115c819090d0f71781f08405-suno-ai-3-5-instrumental-music-prompt-generator,This GPT creates music prompts to generate awesome instrumental songs on the latest Suno AI model.,False
https://chatgpt.com/g/g-67351437b0ec8190801f724d34cac52c-meta-description-generator,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",False
https://chatgpt.com/g/g-6735764d3a94819080b14846596b8c73-hailuo-ai-visual-animation-prompt-assistant,Provide precise prompts for animating images with Hailuo AI. Describe the animation effect you want for your image. What camera movement should be included in ...,True
https://chatgpt.com/g/g-67382d6ec3b08191b2aff511b32fe1f1-recraft-prompt-generator,Generates three creative image prompts for recraft.io based on input. Create image prompts for a dreamy forest scene. Suggest prompts for an uploaded ...,True
https://chatgpt.com/g/g-6738be512e5481919a12142015b13f1f-word-search-list-builder,"Creates word lists formatted for Amazon KDP Word Search Books. Click here to start! Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-673b6d18a2308191b693eea8ecb2cd7b-hailuo-ai-video-prompt-creator,"Generates creative prompts as 5 code blocks, even from uploaded images. Can you create a prompt for my video idea? What kind of prompt matches this image?",True
https://chatgpt.com/g/g-673b6f19371481919fe8b41d62d0d83d-story-protocol-assistant-by-dteam,Story Protocol Assistant helps you understand how the protocol works by providing insights from an integrated knowledge base.,False
https://chatgpt.com/g/g-673be4fca6848191b3cdc2d4f92b83ae-devcraft-prompt-agent,"ChatGPT helps you get answers, find inspiration and be more productive. It is free to use and easy to try. Just ask and ChatGPT can help with writing, ...",False
